Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,Feature_Selection,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
SYNCOPE,7,0.18846573350299944,0.05208584518929347,0.08791208791208792,Naive Bayes,Undersampling,No selection,14,43,621,50,0.24561403508771928,0.21875,0.6411309299698795,0.161996237251213
SYNCOPE,7,0.18846573350299944,0.05208584518929347,0.08791208791208792,Naive Bayes,SMOTE,No selection,13,41,623,51,0.24074074074074073,0.203125,0.644566547439759,0.15211667004253615
SYNCOPE,7,0.18846573350299944,0.05208584518929347,0.08791208791208792,Naive Bayes,No sampling,CFS con Best First,11,20,644,53,0.3548387096774194,0.171875,0.6023861069277109,0.18480795189593868
SYNCOPE,7,0.18846573350299944,0.05208584518929347,0.08791208791208792,Naive Bayes,Oversampling,CFS con Best First,45,501,163,19,0.08241758241758242,0.703125,0.5913027108433735,-0.011673151750972801
SYNCOPE,7,0.18846573350299944,0.05208584518929347,0.08791208791208792,Naive Bayes,Undersampling,CFS con Best First,45,501,163,19,0.08241758241758242,0.703125,0.5961972891566265,-0.011673151750972801
SYNCOPE,7,0.18846573350299944,0.05208584518929347,0.08791208791208792,Naive Bayes,SMOTE,CFS con Best First,45,501,163,19,0.08241758241758242,0.703125,0.5993975903614458,-0.011673151750972801
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Random Forest,No sampling,No selection,10,14,633,78,0.4166666666666667,0.11363636363636363,0.7591154981031334,0.13414259373079299
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Random Forest,Oversampling,No selection,36,105,542,52,0.2553191489361702,0.4090909090909091,0.7149255304201209,0.19584805469027652
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Random Forest,Undersampling,No selection,36,94,553,52,0.27692307692307694,0.4090909090909091,0.7224690880989181,0.2187113214415727
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Random Forest,SMOTE,No selection,34,89,558,54,0.2764227642276423,0.38636363636363635,0.7159266544892511,0.21232491737673942
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Random Forest,No sampling,CFS con Best First,12,8,639,76,0.6,0.13636363636363635,0.7983876633412955,0.1861323490640654
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Random Forest,Oversampling,CFS con Best First,35,94,553,53,0.2713178294573643,0.3977272727272727,0.7532053533792328,0.21014540430291478
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Random Forest,Undersampling,CFS con Best First,33,95,552,55,0.2578125,0.375,0.7669225094843333,0.19071877385636254
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Random Forest,SMOTE,CFS con Best First,30,90,557,58,0.25,0.3409090909090909,0.7501844175916819,0.17440801457194863
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,IBk,No sampling,No selection,17,18,629,71,0.4857142857142857,0.19318181818181818,0.7642791906702262,0.22351474864977094
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,IBk,Oversampling,No selection,37,122,525,51,0.23270440251572327,0.42045454545454547,0.6863144583391878,0.17195772364076828
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,IBk,Undersampling,No selection,36,97,550,52,0.2706766917293233,0.4090909090909091,0.7057573415765069,0.2122753134283269
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,IBk,SMOTE,No selection,33,91,556,55,0.2661290322580645,0.375,0.7238829563018125,0.19915519866264678
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,IBk,No sampling,CFS con Best First,13,21,626,75,0.38235294117647056,0.14772727272727273,0.7466980469298862,0.15684821833998536
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,IBk,Oversampling,CFS con Best First,34,108,539,54,0.23943661971830985,0.38636363636363635,0.6915747505971618,0.17345791278512818
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,IBk,Undersampling,CFS con Best First,35,108,539,53,0.24475524475524477,0.3977272727272727,0.7095862020514262,0.18173520402165713
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,IBk,SMOTE,CFS con Best First,33,98,549,55,0.25190839694656486,0.375,0.7211781649571448,0.1845709852148879
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Naive Bayes,No sampling,No selection,13,5,642,75,0.7222222222222222,0.14772727272727273,0.6571852606435296,0.21329373043268846
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Naive Bayes,Oversampling,No selection,22,19,628,66,0.5365853658536586,0.25,0.6595739075453141,0.28680692701971494
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Naive Bayes,Undersampling,No selection,22,20,627,66,0.5238095238095238,0.25,0.6576155683574539,0.2829919009051927
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Naive Bayes,SMOTE,No selection,22,19,628,66,0.5365853658536586,0.25,0.6580458760713784,0.28680692701971494
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Naive Bayes,No sampling,CFS con Best First,17,13,634,71,0.5666666666666667,0.19318181818181818,0.6578351131094562,0.24198895027624276
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Naive Bayes,Oversampling,CFS con Best First,58,299,348,30,0.16246498599439776,0.6590909090909091,0.6595212168048334,0.08487642056743233
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Naive Bayes,Undersampling,CFS con Best First,50,177,470,38,0.22026431718061673,0.5681818181818182,0.6572116060137698,0.17511862318802748
SYNCOPE,8,0.22155062715869842,0.057435897435897436,0.11972789115646258,Naive Bayes,SMOTE,CFS con Best First,47,139,508,41,0.25268817204301075,0.5340909090909091,0.6567286075593649,0.21555373723718363
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Random Forest,No sampling,No selection,34,13,641,47,0.723404255319149,0.41975308641975306,0.9275588024313814,0.4899729373395326
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Random Forest,Oversampling,No selection,68,125,529,13,0.35233160621761656,0.8395061728395061,0.8996866387284328,0.4037878253509205
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Random Forest,Undersampling,No selection,67,104,550,14,0.391812865497076,0.8271604938271605,0.9042549175067014,0.4493962594751076
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Random Forest,SMOTE,No selection,61,90,564,20,0.40397350993377484,0.7530864197530864,0.9049628119454827,0.4464527790329867
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Random Forest,No sampling,CFS con Best First,32,15,639,49,0.6808510638297872,0.3950617283950617,0.9143070185373957,0.4559711331621679
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Random Forest,Oversampling,CFS con Best First,60,101,553,21,0.37267080745341613,0.7407407407407407,0.8927870275984445,0.40924183729939106
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Random Forest,Undersampling,CFS con Best First,64,104,550,17,0.38095238095238093,0.7901234567901234,0.9013572696039567,0.4291683515298557
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Random Forest,SMOTE,CFS con Best First,63,103,551,18,0.3795180722891566,0.7777777777777778,0.8989598671046174,0.42493841050610054
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,IBk,No sampling,No selection,28,22,632,53,0.56,0.345679012345679,0.8657832144070676,0.3748936894029597
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,IBk,Oversampling,No selection,68,142,512,13,0.3238095238095238,0.8395061728395061,0.8816211726507344,0.3666082895504961
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,IBk,Undersampling,No selection,67,115,539,14,0.36813186813186816,0.8271604938271605,0.8818193830935931,0.42122804768619415
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,IBk,SMOTE,No selection,61,98,556,20,0.3836477987421384,0.7530864197530864,0.8784498055649942,0.4242641494403951
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,IBk,No sampling,CFS con Best First,30,20,634,51,0.6,0.37037037037037035,0.8625080228036395,0.408232692634802
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,IBk,Oversampling,CFS con Best First,57,107,547,24,0.3475609756097561,0.7037037037037037,0.8385151206252124,0.3727647599132289
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,IBk,Undersampling,CFS con Best First,58,112,542,23,0.3411764705882353,0.7160493827160493,0.8380903839619436,0.36777214947911696
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,IBk,SMOTE,CFS con Best First,56,110,544,25,0.3373493975903614,0.691358024691358,0.8309548080190282,0.3584023588291207
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Naive Bayes,No sampling,No selection,16,11,643,65,0.5925925925925926,0.19753086419753085,0.6550760750556877,0.2552595792336612
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Naive Bayes,Oversampling,No selection,26,33,621,55,0.4406779661016949,0.32098765432098764,0.6549439347604485,0.3070643440251977
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Naive Bayes,Undersampling,No selection,22,26,628,59,0.4583333333333333,0.2716049382716049,0.655906671197191,0.282218315927343
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Naive Bayes,SMOTE,No selection,22,22,632,59,0.5,0.2716049382716049,0.6551515837958244,0.29749725654005454
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Naive Bayes,No sampling,CFS con Best First,15,9,645,66,0.625,0.18518518518518517,0.655227092535961,0.2478202136804618
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Naive Bayes,Oversampling,CFS con Best First,24,33,621,57,0.42105263157894735,0.2962962962962963,0.6556235134216786,0.28250683326825443
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Naive Bayes,Undersampling,CFS con Best First,24,33,621,57,0.42105263157894735,0.2962962962962963,0.6559444255672594,0.28250683326825443
SYNCOPE,9,0.254953644791856,0.06559714795008913,0.11020408163265306,Naive Bayes,SMOTE,CFS con Best First,24,33,621,57,0.42105263157894735,0.2962962962962963,0.6561331974176011,0.28250683326825443
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Random Forest,No sampling,No selection,34,12,644,46,0.7391304347826086,0.425,0.9099180640243902,0.5000000000000003
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Random Forest,Oversampling,No selection,62,98,558,18,0.3875,0.775,0.9019912347560975,0.43474576271186427
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Random Forest,Undersampling,No selection,62,92,564,18,0.4025974025974026,0.775,0.9060022865853659,0.451431049436253
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Random Forest,SMOTE,No selection,62,83,573,18,0.42758620689655175,0.775,0.9006669207317073,0.4779775280898878
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Random Forest,No sampling,CFS con Best First,27,11,645,53,0.7105263157894737,0.3375,0.8938071646341463,0.41679873217115637
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Random Forest,Oversampling,CFS con Best First,72,151,505,8,0.32286995515695066,0.9,0.8907679115853658,0.37529894089511434
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Random Forest,Undersampling,CFS con Best First,71,136,520,9,0.34299516908212563,0.8875,0.9036775914634146,0.4008264462809916
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Random Forest,SMOTE,CFS con Best First,70,135,521,10,0.34146341463414637,0.875,0.8995522103658536,0.3969258589511754
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,IBk,No sampling,No selection,26,17,639,54,0.6046511627906976,0.325,0.8531535823170732,0.37528691660290775
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,IBk,Oversampling,No selection,59,120,536,21,0.329608938547486,0.7375,0.8379096798780488,0.3593441327538522
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,IBk,Undersampling,No selection,58,101,555,22,0.36477987421383645,0.725,0.852467606707317,0.39834113143343247
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,IBk,SMOTE,No selection,57,94,562,23,0.37748344370860926,0.7125,0.8459603658536585,0.4096094778411585
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,IBk,No sampling,CFS con Best First,22,10,646,58,0.6875,0.275,0.8995426829268293,0.3526490066225169
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,IBk,Oversampling,CFS con Best First,72,158,498,8,0.3130434782608696,0.9,0.8921208079268292,0.3615384615384617
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,IBk,Undersampling,CFS con Best First,70,140,516,10,0.3333333333333333,0.875,0.8989043445121951,0.38612099644128123
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,IBk,SMOTE,CFS con Best First,69,137,519,11,0.33495145631067963,0.8625,0.8974085365853659,0.3864455659697188
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Naive Bayes,No sampling,No selection,16,16,640,64,0.5,0.2,0.6551352896341464,0.23841059602648995
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Naive Bayes,Oversampling,No selection,30,57,599,50,0.3448275862068966,0.375,0.6560880335365854,0.2774515560775104
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Naive Bayes,Undersampling,No selection,38,104,552,42,0.2676056338028169,0.475,0.6549923780487805,0.2361237488626022
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Naive Bayes,SMOTE,No selection,33,65,591,47,0.336734693877551,0.4125,0.6600514481707317,0.28523862375138714
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Naive Bayes,No sampling,CFS con Best First,13,13,643,67,0.5,0.1625,0.717797256097561,0.2027729636048524
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Naive Bayes,Oversampling,CFS con Best First,23,33,623,57,0.4107142857142857,0.2875,0.7131002286585366,0.27317415730337075
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Naive Bayes,Undersampling,CFS con Best First,24,37,619,56,0.39344262295081966,0.3,0.7161775914634146,0.2719537100068072
SYNCOPE,10,0.2883566624250136,0.07076438140267928,0.10869565217391304,Naive Bayes,SMOTE,CFS con Best First,23,32,624,57,0.41818181818181815,0.2875,0.7172637195121951,0.2766784452296818
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Random Forest,No sampling,No selection,14,6,664,56,0.7,0.2,0.822046908315565,0.2808777429467085
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Random Forest,Oversampling,No selection,35,78,592,35,0.30973451327433627,0.5,0.8202132196162046,0.30083612040133795
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Random Forest,Undersampling,No selection,34,101,569,36,0.2518518518518518,0.4857142857142857,0.8010341151385928,0.23659638554216864
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Random Forest,SMOTE,No selection,33,86,584,37,0.2773109243697479,0.4714285714285714,0.8239232409381663,0.261201298701299
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Random Forest,No sampling,CFS con Best First,18,13,657,52,0.5806451612903226,0.2571428571428571,0.857590618336887,0.3167613636363635
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Random Forest,Oversampling,CFS con Best First,49,126,544,21,0.28,0.7,0.8427078891257995,0.30625000000000013
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Random Forest,Undersampling,CFS con Best First,53,146,524,17,0.2663316582914573,0.7571428571428571,0.8560874200426439,0.29544392523364493
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Random Forest,SMOTE,CFS con Best First,49,130,540,21,0.2737430167597765,0.7,0.858411513859275,0.2981155778894471
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,IBk,No sampling,No selection,14,40,630,56,0.25925925925925924,0.2,0.7469189765458423,0.15629453681710193
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,IBk,Oversampling,No selection,35,135,535,35,0.20588235294117646,0.5,0.7143390191897655,0.18205461638491546
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,IBk,Undersampling,No selection,31,115,555,39,0.21232876712328766,0.44285714285714284,0.7297974413646056,0.1824964131994262
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,IBk,SMOTE,No selection,30,94,576,40,0.24193548387096775,0.42857142857142855,0.744498933901919,0.21426307448494422
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,IBk,No sampling,CFS con Best First,17,14,656,53,0.5483870967741935,0.24285714285714285,0.8363646055437101,0.2957386363636364
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,IBk,Oversampling,CFS con Best First,50,139,531,20,0.26455026455026454,0.7142857142857143,0.8056929637526652,0.287772397094431
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,IBk,Undersampling,CFS con Best First,49,149,521,21,0.2474747474747475,0.7,0.8176652452025587,0.2626025791324737
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,IBk,SMOTE,CFS con Best First,49,141,529,21,0.2578947368421053,0.7,0.8297334754797442,0.27696019300361885
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Naive Bayes,No sampling,No selection,14,45,625,56,0.23728813559322035,0.2,0.6028571428571429,0.14288990825688042
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Naive Bayes,Oversampling,No selection,53,523,147,17,0.0920138888888889,0.7571428571428571,0.5996268656716418,-0.005535983895319537
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Naive Bayes,Undersampling,No selection,53,511,159,17,0.09397163120567376,0.7571428571428571,0.6026332622601279,-0.0013326499231163665
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Naive Bayes,SMOTE,No selection,34,172,498,36,0.1650485436893204,0.4857142857142857,0.6018443496801705,0.12246294184720646
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Naive Bayes,No sampling,CFS con Best First,11,21,649,59,0.34375,0.15714285714285714,0.6531556503198295,0.16619718309859172
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Naive Bayes,Oversampling,CFS con Best First,18,68,602,52,0.20930232558139536,0.2571428571428571,0.6561407249466951,0.14119922630560908
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Naive Bayes,Undersampling,CFS con Best First,19,68,602,51,0.21839080459770116,0.2714285714285714,0.6564179104477612,0.15326923076923082
SYNCOPE,11,0.3218051263406653,0.07470696229346138,0.0945945945945946,Naive Bayes,SMOTE,CFS con Best First,19,69,601,51,0.2159090909090909,0.2714285714285714,0.6520788912579958,0.1510516252390057
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Random Forest,No sampling,No selection,19,12,630,83,0.6129032258064516,0.18627450980392157,0.7051722558182152,0.23694779116465872
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Random Forest,Oversampling,No selection,46,80,562,56,0.36507936507936506,0.45098039215686275,0.6934823773746258,0.29698182424545627
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Random Forest,Undersampling,No selection,45,77,565,57,0.36885245901639346,0.4411764705882353,0.695414146967198,0.2967665481631963
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Random Forest,SMOTE,No selection,43,65,577,59,0.39814814814814814,0.4215686274509804,0.7088296377741128,0.3125894134477826
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Random Forest,No sampling,CFS con Best First,29,5,637,73,0.8529411764705882,0.28431372549019607,0.7937740516767454,0.38426279602750196
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Random Forest,Oversampling,CFS con Best First,66,107,535,36,0.3815028901734104,0.6470588235294118,0.7895058334860424,0.3716067758168542
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Random Forest,Undersampling,CFS con Best First,69,125,517,33,0.3556701030927835,0.6764705882352942,0.7873831775700935,0.349275939949515
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Random Forest,SMOTE,CFS con Best First,65,107,535,37,0.37790697674418605,0.6372549019607843,0.7825193940504551,0.36518771331058014
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,IBk,No sampling,No selection,19,38,604,83,0.3333333333333333,0.18627450980392157,0.6331088510170423,0.15603554955563076
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,IBk,Oversampling,No selection,42,123,519,60,0.2545454545454545,0.4117647058823529,0.6226864577606743,0.17477634737071784
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,IBk,Undersampling,No selection,42,115,527,60,0.267515923566879,0.4117647058823529,0.6336967808930426,0.1896332810516096
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,IBk,SMOTE,No selection,41,96,546,61,0.29927007299270075,0.4019607843137255,0.6466006963533076,0.22059412282808855
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,IBk,No sampling,CFS con Best First,24,2,640,78,0.9230769230769231,0.23529411764705882,0.8015164009529046,0.33813717640779273
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,IBk,Oversampling,CFS con Best First,70,120,522,32,0.3684210526315789,0.6862745098039216,0.7946597642172134,0.3664111873067095
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,IBk,Undersampling,CFS con Best First,69,121,521,33,0.3631578947368421,0.6764705882352942,0.7964540956569544,0.35807449240285044
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,IBk,SMOTE,CFS con Best First,67,119,523,35,0.3602150537634409,0.6568627450980392,0.7913001649257834,0.350210970464135
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Naive Bayes,No sampling,No selection,15,22,620,87,0.40540540540540543,0.14705882352941177,0.5867845580599841,0.15408686944548744
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Naive Bayes,Oversampling,No selection,84,490,152,18,0.14634146341463414,0.8235294117647058,0.5882658359293873,0.020464016918579363
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Naive Bayes,Undersampling,No selection,39,124,518,63,0.2392638036809816,0.38235294117647056,0.5860820963899579,0.15118237059814035
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Naive Bayes,SMOTE,No selection,28,94,548,74,0.22950819672131148,0.27450980392156865,0.5861202736546332,0.11833417978669358
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Naive Bayes,No sampling,CFS con Best First,14,18,624,88,0.4375,0.13725490196078433,0.5940076965365585,0.15352910870685235
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Naive Bayes,Oversampling,CFS con Best First,25,64,578,77,0.2808988764044944,0.24509803921568626,0.5901670637102193,0.15364507696776059
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Naive Bayes,Undersampling,CFS con Best First,25,64,578,77,0.2808988764044944,0.24509803921568626,0.5912054853093885,0.15364507696776059
SYNCOPE,12,0.3554353753862934,0.07658867152538039,0.13709677419354838,Naive Bayes,SMOTE,CFS con Best First,25,64,578,77,0.2808988764044944,0.24509803921568626,0.5909458799095962,0.15364507696776059
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Random Forest,No sampling,No selection,7,3,636,69,0.7,0.09210526315789473,0.8168087472201631,0.14157078539269624
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Random Forest,Oversampling,No selection,22,99,540,54,0.18181818181818182,0.2894736842105263,0.7311177003541718,0.10670978172999171
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Random Forest,Undersampling,No selection,22,95,544,54,0.18803418803418803,0.2894736842105263,0.7263404991351619,0.1137666270141668
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Random Forest,SMOTE,No selection,21,89,550,55,0.19090909090909092,0.27631578947368424,0.7356169178815584,0.11447492904446518
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Random Forest,No sampling,CFS con Best First,27,19,620,49,0.5869565217391305,0.35526315789473684,0.7456964006259781,0.3940526932376183
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Random Forest,Oversampling,CFS con Best First,47,194,445,29,0.1950207468879668,0.618421052631579,0.7424326661724734,0.1609173626350492
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Random Forest,Undersampling,CFS con Best First,49,220,419,27,0.1821561338289963,0.6447368421052632,0.7339901985009472,0.14180681967276845
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Random Forest,SMOTE,CFS con Best First,52,228,411,24,0.18571428571428572,0.6842105263157895,0.7320237212750186,0.1500141522785169
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,IBk,No sampling,No selection,14,40,599,62,0.25925925925925924,0.18421052631578946,0.6504303599374022,0.13938778881782352
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,IBk,Oversampling,No selection,28,141,498,48,0.16568047337278108,0.3684210526315789,0.6321143233671032,0.09600834855204786
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,IBk,Undersampling,No selection,25,136,503,51,0.15527950310559005,0.32894736842105265,0.6414010378057821,0.07778843036769835
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,IBk,SMOTE,No selection,23,116,523,53,0.16546762589928057,0.3026315789473684,0.6301787332180215,0.08870487265926073
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,IBk,No sampling,CFS con Best First,25,13,626,51,0.6578947368421053,0.32894736842105265,0.7640948027345359,0.39577996672564464
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,IBk,Oversampling,CFS con Best First,52,214,425,24,0.19548872180451127,0.6842105263157895,0.7567848612140681,0.16623386804378285
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,IBk,Undersampling,CFS con Best First,53,228,411,23,0.18861209964412812,0.6973684210526315,0.7605942673585372,0.15562968434622648
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,IBk,SMOTE,CFS con Best First,52,219,420,24,0.1918819188191882,0.6842105263157895,0.7665966559591467,0.16029925620913132
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Naive Bayes,No sampling,No selection,29,48,591,47,0.37662337662337664,0.3815789473684211,0.6825838069351783,0.3046954171827496
SYNCOPE,13,0.38924740956189785,0.08184471687098657,0.1062937062937063,Naive Bayes,Oversampling,No selection,50,304,335,26,0.14124293785310735,0.6578947368421053,0.678444938637674,0.06975185497669932
